Entity,Code,Day,daily_vaccinations,state_population
United States,USA,12/30/20,255223,
United States,USA,12/31/20,278776,
United States,USA,1/1/21,302329,
United States,USA,1/2/21,325882,
United States,USA,1/3/21,336949,
United States,USA,1/4/21,348017,
United States,USA,1/5/21,339372,
United States,USA,1/6/21,358887,
United States,USA,1/7/21,378253,
United States,USA,1/8/21,419933,
United States,USA,1/9/21,461263,
United States,USA,1/10/21,546636,
United States,USA,1/11/21,632009,
United States,USA,1/12/21,641524,
United States,USA,1/13/21,710238,
United States,USA,1/14/21,747082,
United States,USA,1/15/21,798707,
United States,USA,1/16/21,811670,
United States,USA,1/17/21,824632,
United States,USA,1/18/21,837595,
United States,USA,1/19/21,911493,
United States,USA,1/20/21,892403,
United States,USA,1/21/21,913912,
United States,USA,1/22/21,975540,
United States,USA,1/23/21,1057387,
United States,USA,1/24/21,1122182,
United States,USA,1/25/21,1126251,
United States,USA,1/26/21,1119058,
United States,USA,1/27/21,1161050,
United States,USA,1/28/21,1235330,
United States,USA,1/29/21,1253815,
United States,USA,1/30/21,1291416,
United States,USA,1/31/21,1324949,
United States,USA,2/1/21,1355451,
United States,USA,2/2/21,1319981,
United States,USA,2/3/21,1317946,
United States,USA,2/4/21,1287147,
United States,USA,2/5/21,1276364,
United States,USA,2/6/21,1351437,
United States,USA,2/7/21,1441091,
United States,USA,2/8/21,1456459,
United States,USA,2/9/21,1489333,
United States,USA,2/10/21,1555959,
United States,USA,2/11/21,1598080,
United States,USA,2/12/21,1655907,
United States,USA,2/13/21,1657703,
United States,USA,2/14/21,1667631,
United States,USA,2/15/21,1662106,
United States,USA,2/16/21,1716311,
United States,USA,2/17/21,1644551,
United States,USA,2/18/21,1621071,
United States,USA,2/19/21,1596355,
United States,USA,2/20/21,1521088,
United States,USA,2/21/21,1458040,
United States,USA,2/22/21,1446445,
United States,USA,2/23/21,1401674,
United States,USA,2/24/21,1454731,
United States,USA,2/25/21,1505193,
United States,USA,2/26/21,1552717,
United States,USA,2/27/21,1645240,
United States,USA,2/28/21,1735053,
United States,USA,3/1/21,1817502,
United States,USA,3/2/21,1942788,
United States,USA,3/3/21,2010790,
United States,USA,3/4/21,2042676,
United States,USA,3/5/21,2079147,
United States,USA,3/6/21,2158020,
United States,USA,3/7/21,2159392,
United States,USA,3/8/21,2169981,
United States,USA,3/9/21,2151571,
United States,USA,3/10/21,2168688,
United States,USA,3/11/21,2233006,
United States,USA,3/12/21,2302844,
United States,USA,3/13/21,2541597,
United States,USA,3/14/21,2386932,
United States,USA,3/15/21,2427430,
United States,USA,3/16/21,2435037,
United States,USA,3/17/21,2473762,
United States,USA,3/18/21,2503731,
United States,USA,3/19/21,2455116,
United States,USA,3/20/21,2248285,
United States,USA,3/21/21,2488734,
United States,USA,3/22/21,2489697,
United States,USA,3/23/21,2497025,
United States,USA,3/24/21,2490889,
United States,USA,3/25/21,2510755,
United States,USA,3/26/21,2624410,
United States,USA,3/27/21,2677034,
United States,USA,3/28/21,2711611,
United States,USA,3/29/21,2757586,
United States,USA,3/30/21,2769331,
United States,USA,3/31/21,2828491,
United States,USA,4/1/21,2903730,
United States,USA,4/2/21,2988825,
United States,USA,4/3/21,3072527,
United States,USA,4/4/21,3084436,
United States,USA,4/5/21,3053566,
United States,USA,4/6/21,2998533,
United States,USA,4/7/21,3029052,
United States,USA,4/8/21,3035473,
United States,USA,4/9/21,3033045,
United States,USA,4/10/21,3111327,
United States,USA,4/11/21,3141912,
United States,USA,4/12/21,3214893,
United States,USA,4/13/21,3384387,
United States,USA,4/14/21,3330740,
United States,USA,4/15/21,3348189,
United States,USA,4/16/21,3349306,
United States,USA,4/17/21,3200601,
United States,USA,4/18/21,3194240,
United States,USA,4/19/21,3127038,
United States,USA,4/20/21,3015065,
United States,USA,4/21/21,3022868,
United States,USA,4/22/21,2947229,
United States,USA,4/23/21,2862758,
United States,USA,4/24/21,2824078,
United States,USA,4/25/21,2750656,
United States,USA,4/26/21,2741021,
United States,USA,4/27/21,2717062,
United States,USA,4/28/21,2669644,
United States,USA,4/29/21,2630407,
United States,USA,4/30/21,2548207,
United States,USA,5/1/21,2546144,
United States,USA,5/2/21,2418580,
United States,USA,5/3/21,2287393,
United States,USA,5/4/21,2194483,
United States,USA,5/5/21,2132487,
United States,USA,5/6/21,2087608,
United States,USA,5/7/21,2088522,
United States,USA,5/8/21,1983391,
United States,USA,5/9/21,2017931,
United States,USA,5/10/21,2117025,
United States,USA,5/11/21,2194787,
United States,USA,5/12/21,2159146,
United States,USA,5/13/21,2088962,
United States,USA,5/14/21,1951333,
United States,USA,5/15/21,1926448,
Utah,,1/13/21,8811,3310770
Utah,,1/14/21,10080,3310770
Utah,,1/15/21,10995,3310770
Utah,,1/16/21,10433,3310770
Utah,,1/17/21,10096,3310770
Utah,,1/18/21,9872,3310770
Utah,,1/19/21,9711,3310770
Utah,,1/20/21,11108,3310770
Utah,,1/21/21,10599,3310770
Utah,,1/22/21,10646,3310770
Utah,,1/23/21,9396,3310770
Utah,,1/24/21,8146,3310770
Utah,,1/25/21,10650,3310770
Utah,,1/26/21,9602,3310770
Utah,,1/27/21,8288,3310770
Utah,,1/28/21,7176,3310770
Utah,,1/29/21,9771,3310770
Utah,,1/30/21,11967,3310770
Utah,,1/31/21,11967,3310770
Utah,,2/1/21,13432,3310770
Utah,,2/2/21,13460,3310770
Utah,,2/3/21,12118,3310770
Utah,,2/4/21,16237,3310770
Utah,,2/5/21,15053,3310770
Utah,,2/6/21,16255,3310770
Utah,,2/7/21,16255,3310770
Utah,,2/8/21,26228,3310770
Utah,,2/9/21,26519,3310770
Utah,,2/10/21,26519,3310770
Utah,,2/11/21,22400,3310770
Utah,,2/12/21,19110,3310770
Utah,,2/13/21,15712,3310770
Utah,,2/14/21,15712,3310770
Utah,,2/15/21,2117,3310770
Utah,,2/16/21,3195,3310770
Utah,,2/17/21,3195,3310770
Utah,,2/18/21,5925,3310770
Utah,,2/19/21,10626,3310770
Utah,,2/20/21,14258,3310770
Utah,,2/21/21,14330,3310770
Utah,,2/22/21,12775,3310770
Utah,,2/23/21,11202,3310770
Utah,,2/24/21,13791,3310770
Utah,,2/25/21,15753,3310770
Utah,,2/26/21,11132,3310770
Utah,,2/27/21,11115,3310770
Utah,,2/28/21,11132,3310770
Utah,,3/1/21,11090,3310770
Utah,,3/2/21,15893,3310770
Utah,,3/3/21,16677,3310770
Utah,,3/4/21,12054,3310770
Utah,,3/5/21,19168,3310770
Utah,,3/6/21,20651,3310770
Utah,,3/7/21,20666,3310770
Utah,,3/8/21,20744,3310770
Utah,,3/9/21,22533,3310770
Utah,,3/10/21,22455,3310770
Utah,,3/11/21,22481,3310770
Utah,,3/12/21,21233,3310770
Utah,,3/13/21,20756,3310770
Utah,,3/14/21,24904,3310770
Utah,,3/15/21,24981,3310770
Utah,,3/16/21,21514,3310770
Utah,,3/17/21,21321,3310770
Utah,,3/18/21,23713,3310770
Utah,,3/19/21,17836,3310770
Utah,,3/20/21,13321,3310770
Utah,,3/21/21,18551,3310770
Utah,,3/22/21,18418,3310770
Utah,,3/23/21,17887,3310770
Utah,,3/24/21,18045,3310770
Utah,,3/25/21,20569,3310770
Utah,,3/26/21,20557,3310770
Utah,,3/27/21,29228,3310770
Utah,,3/28/21,19825,3310770
Utah,,3/29/21,19812,3310770
Utah,,3/30/21,24488,3310770
Utah,,3/31/21,21261,3310770
Utah,,4/1/21,23888,3310770
Utah,,4/2/21,23873,3310770
Utah,,4/3/21,27210,3310770
Utah,,4/4/21,27210,3310770
Utah,,4/5/21,31799,3310770
Utah,,4/6/21,27333,3310770
Utah,,4/7/21,30872,3310770
Utah,,4/8/21,27485,3310770
Utah,,4/9/21,33365,3310770
Utah,,4/10/21,28023,3310770
Utah,,4/11/21,28016,3310770
Utah,,4/12/21,23532,3310770
Utah,,4/13/21,29635,3310770
Utah,,4/14/21,30312,3310770
Utah,,4/15/21,30139,3310770
Utah,,4/16/21,28867,3310770
Utah,,4/17/21,29835,3310770
Utah,,4/18/21,29790,3310770
Utah,,4/19/21,36389,3310770
Utah,,4/20/21,27457,3310770
Utah,,4/21/21,25933,3310770
Utah,,4/22/21,26634,3310770
Utah,,4/23/21,26964,3310770
Utah,,4/24/21,23473,3310770
Utah,,4/25/21,23489,3310770
Utah,,4/26/21,16779,3310770
Utah,,4/27/21,21504,3310770
Utah,,4/28/21,22257,3310770
Utah,,4/29/21,20761,3310770
Utah,,4/30/21,15806,3310770
Utah,,5/1/21,18899,3310770
Utah,,5/2/21,18893,3310770
Utah,,5/3/21,18900,3310770
Utah,,5/4/21,18893,3310770
Utah,,5/5/21,18897,3310770
Utah,,5/6/21,18155,3310770
Utah,,5/7/21,18144,3310770
Utah,,5/8/21,13677,3310770
Utah,,5/9/21,13669,3310770
Utah,,5/10/21,13680,3310770
Utah,,5/11/21,20144,3310770
Utah,,5/12/21,16688,3310770
Utah,,5/13/21,17759,3310770
Utah,,5/14/21,19968,3310770
Utah,,5/15/21,17122,3310770
Vermont,,1/13/21,3814,623251
Vermont,,1/14/21,1907,623251
Vermont,,1/15/21,2238,623251
Vermont,,1/16/21,2185,623251
Vermont,,1/17/21,2154,623251
Vermont,,1/18/21,2133,623251
Vermont,,1/19/21,2118,623251
Vermont,,1/20/21,1606,623251
Vermont,,1/21/21,1895,623251
Vermont,,1/22/21,1997,623251
Vermont,,1/23/21,2133,623251
Vermont,,1/24/21,2192,623251
Vermont,,1/25/21,2153,623251
Vermont,,1/26/21,1976,623251
Vermont,,1/27/21,2080,623251
Vermont,,1/28/21,2291,623251
Vermont,,1/29/21,2184,623251
Vermont,,1/30/21,2050,623251
Vermont,,1/31/21,2187,623251
Vermont,,2/1/21,2686,623251
Vermont,,2/2/21,2801,623251
Vermont,,2/3/21,2763,623251
Vermont,,2/4/21,2618,623251
Vermont,,2/5/21,2617,623251
Vermont,,2/6/21,2745,623251
Vermont,,2/7/21,2857,623251
Vermont,,2/8/21,2557,623251
Vermont,,2/9/21,2717,623251
Vermont,,2/10/21,2735,623251
Vermont,,2/11/21,2816,623251
Vermont,,2/12/21,2855,623251
Vermont,,2/13/21,2818,623251
Vermont,,2/14/21,2801,623251
Vermont,,2/15/21,2937,623251
Vermont,,2/16/21,3136,623251
Vermont,,2/17/21,3157,623251
Vermont,,2/18/21,3039,623251
Vermont,,2/19/21,3940,623251
Vermont,,2/20/21,4199,623251
Vermont,,2/21/21,4337,623251
Vermont,,2/22/21,4364,623251
Vermont,,2/23/21,4157,623251
Vermont,,2/24/21,4144,623251
Vermont,,2/25/21,4235,623251
Vermont,,2/26/21,3417,623251
Vermont,,2/27/21,3545,623251
Vermont,,2/28/21,3631,623251
Vermont,,3/1/21,3802,623251
Vermont,,3/2/21,3925,623251
Vermont,,3/3/21,4030,623251
Vermont,,3/4/21,3991,623251
Vermont,,3/5/21,4006,623251
Vermont,,3/6/21,3914,623251
Vermont,,3/7/21,4139,623251
Vermont,,3/8/21,4384,623251
Vermont,,3/9/21,4620,623251
Vermont,,3/10/21,4847,623251
Vermont,,3/11/21,5185,623251
Vermont,,3/12/21,5416,623251
Vermont,,3/13/21,6755,623251
Vermont,,3/14/21,5726,623251
Vermont,,3/15/21,5771,623251
Vermont,,3/16/21,5697,623251
Vermont,,3/17/21,5650,623251
Vermont,,3/18/21,5768,623251
Vermont,,3/19/21,5953,623251
Vermont,,3/20/21,4930,623251
Vermont,,3/21/21,6082,623251
Vermont,,3/22/21,5469,623251
Vermont,,3/23/21,5611,623251
Vermont,,3/24/21,5674,623251
Vermont,,3/25/21,5463,623251
Vermont,,3/26/21,5360,623251
Vermont,,3/27/21,5303,623251
Vermont,,3/28/21,5117,623251
Vermont,,3/29/21,5532,623251
Vermont,,3/30/21,5762,623251
Vermont,,3/31/21,6010,623251
Vermont,,4/1/21,6142,623251
Vermont,,4/2/21,6412,623251
Vermont,,4/3/21,8113,623251
Vermont,,4/4/21,7249,623251
Vermont,,4/5/21,7727,623251
Vermont,,4/6/21,7553,623251
Vermont,,4/7/21,7317,623251
Vermont,,4/8/21,7337,623251
Vermont,,4/9/21,7576,623251
Vermont,,4/10/21,6635,623251
Vermont,,4/11/21,7996,623251
Vermont,,4/12/21,8247,623251
Vermont,,4/13/21,9302,623251
Vermont,,4/14/21,8735,623251
Vermont,,4/15/21,9017,623251
Vermont,,4/16/21,8835,623251
Vermont,,4/17/21,7177,623251
Vermont,,4/18/21,8302,623251
Vermont,,4/19/21,7834,623251
Vermont,,4/20/21,7199,623251
Vermont,,4/21/21,7904,623251
Vermont,,4/22/21,7746,623251
Vermont,,4/23/21,7185,623251
Vermont,,4/24/21,8439,623251
Vermont,,4/25/21,7258,623251
Vermont,,4/26/21,7817,623251
Vermont,,4/27/21,7444,623251
Vermont,,4/28/21,7562,623251
Vermont,,4/29/21,7669,623251
Vermont,,4/30/21,8099,623251
Vermont,,5/1/21,7862,623251
Vermont,,5/2/21,7899,623251
Vermont,,5/3/21,7450,623251
Vermont,,5/4/21,7356,623251
Vermont,,5/5/21,7269,623251
Vermont,,5/6/21,7159,623251
Vermont,,5/7/21,6879,623251
Vermont,,5/8/21,6553,623251
Vermont,,5/9/21,7351,623251
Vermont,,5/10/21,7167,623251
Vermont,,5/11/21,6964,623251
Vermont,,5/12/21,7227,623251
Vermont,,5/13/21,6977,623251
Vermont,,5/14/21,7012,623251
Vermont,,5/15/21,7277,623251
Veterans Health,,1/13/21,27623,
Veterans Health,,1/14/21,28972,
Veterans Health,,1/15/21,30339,
Veterans Health,,1/16/21,28907,
Veterans Health,,1/17/21,28047,
Veterans Health,,1/18/21,27474,
Veterans Health,,1/19/21,27065,
Veterans Health,,1/20/21,25456,
Veterans Health,,1/21/21,34652,
Veterans Health,,1/22/21,37413,
Veterans Health,,1/23/21,40173,
Veterans Health,,1/24/21,42465,
Veterans Health,,1/25/21,44454,
Veterans Health,,1/26/21,41020,
Veterans Health,,1/27/21,44791,
Veterans Health,,1/28/21,37870,
Veterans Health,,1/29/21,37405,
Veterans Health,,1/30/21,37816,
Veterans Health,,1/31/21,38290,
Veterans Health,,2/1/21,37224,
Veterans Health,,2/2/21,38574,
Veterans Health,,2/3/21,38266,
Veterans Health,,2/4/21,33404,
Veterans Health,,2/5/21,33788,
Veterans Health,,2/6/21,34643,
Veterans Health,,2/7/21,41146,
Veterans Health,,2/8/21,42230,
Veterans Health,,2/9/21,42169,
Veterans Health,,2/10/21,44123,
Veterans Health,,2/11/21,50169,
Veterans Health,,2/12/21,51618,
Veterans Health,,2/13/21,53122,
Veterans Health,,2/14/21,54361,
Veterans Health,,2/15/21,55401,
Veterans Health,,2/16/21,60593,
Veterans Health,,2/17/21,56780,
Veterans Health,,2/18/21,56617,
Veterans Health,,2/19/21,53673,
Veterans Health,,2/20/21,51472,
Veterans Health,,2/21/21,44351,
Veterans Health,,2/22/21,44339,
Veterans Health,,2/23/21,44301,
Veterans Health,,2/24/21,45065,
Veterans Health,,2/25/21,43416,
Veterans Health,,2/26/21,43288,
Veterans Health,,2/27/21,53655,
Veterans Health,,2/28/21,56055,
Veterans Health,,3/1/21,57043,
Veterans Health,,3/2/21,52829,
Veterans Health,,3/3/21,54920,
Veterans Health,,3/4/21,56918,
Veterans Health,,3/5/21,59672,
Veterans Health,,3/6/21,51260,
Veterans Health,,3/7/21,50649,
Veterans Health,,3/8/21,50283,
Veterans Health,,3/9/21,49448,
Veterans Health,,3/10/21,50738,
Veterans Health,,3/11/21,52614,
Veterans Health,,3/12/21,54509,
Veterans Health,,3/13/21,66893,
Veterans Health,,3/14/21,58255,
Veterans Health,,3/15/21,62537,
Veterans Health,,3/16/21,63135,
Veterans Health,,3/17/21,62248,
Veterans Health,,3/18/21,61099,
Veterans Health,,3/19/21,59407,
Veterans Health,,3/20/21,46529,
Veterans Health,,3/21/21,54959,
Veterans Health,,3/22/21,50964,
Veterans Health,,3/23/21,50224,
Veterans Health,,3/24/21,49577,
Veterans Health,,3/25/21,48983,
Veterans Health,,3/26/21,48636,
Veterans Health,,3/27/21,49218,
Veterans Health,,3/28/21,49722,
Veterans Health,,3/29/21,50217,
Veterans Health,,3/30/21,49863,
Veterans Health,,3/31/21,50269,
Veterans Health,,4/1/21,50144,
Veterans Health,,4/2/21,49611,
Veterans Health,,4/3/21,48792,
Veterans Health,,4/4/21,47560,
Veterans Health,,4/5/21,43503,
Veterans Health,,4/6/21,45905,
Veterans Health,,4/7/21,45247,
Veterans Health,,4/8/21,41271,
Veterans Health,,4/9/21,39061,
Veterans Health,,4/10/21,40040,
Veterans Health,,4/11/21,39387,
Veterans Health,,4/12/21,41914,
Veterans Health,,4/13/21,39228,
Veterans Health,,4/14/21,38647,
Veterans Health,,4/15/21,40234,
Veterans Health,,4/16/21,39943,
Veterans Health,,4/17/21,36394,
Veterans Health,,4/18/21,34792,
Veterans Health,,4/19/21,32237,
Veterans Health,,4/20/21,32049,
Veterans Health,,4/21/21,30362,
Veterans Health,,4/22/21,29417,
Veterans Health,,4/23/21,28341,
Veterans Health,,4/24/21,27257,
Veterans Health,,4/25/21,26053,
Veterans Health,,4/26/21,24415,
Veterans Health,,4/27/21,24059,
Veterans Health,,4/28/21,23342,
Veterans Health,,4/29/21,22416,
Veterans Health,,4/30/21,21432,
Veterans Health,,5/1/21,20487,
Veterans Health,,5/2/21,19443,
Veterans Health,,5/3/21,18452,
Veterans Health,,5/4/21,18314,
Veterans Health,,5/5/21,17401,
Veterans Health,,5/6/21,16501,
Veterans Health,,5/7/21,15797,
Veterans Health,,5/8/21,14916,
Veterans Health,,5/9/21,14063,
Veterans Health,,5/10/21,13771,
Veterans Health,,5/11/21,13793,
Veterans Health,,5/12/21,13423,
Veterans Health,,5/13/21,12815,
Veterans Health,,5/14/21,12128,
Veterans Health,,5/15/21,11647,
Virgin Islands,,1/13/21,315,
Virgin Islands,,1/14/21,272,
Virgin Islands,,1/15/21,250,
Virgin Islands,,1/16/21,219,
Virgin Islands,,1/17/21,201,
Virgin Islands,,1/18/21,188,
Virgin Islands,,1/19/21,179,
Virgin Islands,,1/20/21,175,
Virgin Islands,,1/21/21,189,
Virgin Islands,,1/22/21,206,
Virgin Islands,,1/23/21,228,
Virgin Islands,,1/24/21,214,
Virgin Islands,,1/25/21,199,
Virgin Islands,,1/26/21,230,
Virgin Islands,,1/27/21,251,
Virgin Islands,,1/28/21,268,
Virgin Islands,,1/29/21,312,
Virgin Islands,,1/30/21,373,
Virgin Islands,,1/31/21,376,
Virgin Islands,,2/1/21,388,
Virgin Islands,,2/2/21,423,
Virgin Islands,,2/3/21,459,
Virgin Islands,,2/4/21,513,
Virgin Islands,,2/5/21,518,
Virgin Islands,,2/6/21,500,
Virgin Islands,,2/7/21,496,
Virgin Islands,,2/8/21,488,
Virgin Islands,,2/9/21,479,
Virgin Islands,,2/10/21,476,
Virgin Islands,,2/11/21,422,
Virgin Islands,,2/12/21,401,
Virgin Islands,,2/13/21,388,
Virgin Islands,,2/14/21,402,
Virgin Islands,,2/15/21,403,
Virgin Islands,,2/16/21,336,
Virgin Islands,,2/17/21,349,
Virgin Islands,,2/18/21,354,
Virgin Islands,,2/19/21,451,
Virgin Islands,,2/20/21,521,
Virgin Islands,,2/21/21,548,
Virgin Islands,,2/22/21,548,
Virgin Islands,,2/23/21,639,
Virgin Islands,,2/24/21,612,
Virgin Islands,,2/25/21,590,
Virgin Islands,,2/26/21,548,
Virgin Islands,,2/27/21,470,
Virgin Islands,,2/28/21,464,
Virgin Islands,,3/1/21,469,
Virgin Islands,,3/2/21,406,
Virgin Islands,,3/3/21,386,
Virgin Islands,,3/4/21,548,
Virgin Islands,,3/5/21,526,
Virgin Islands,,3/6/21,557,
Virgin Islands,,3/7/21,523,
Virgin Islands,,3/8/21,512,
Virgin Islands,,3/9/21,574,
Virgin Islands,,3/10/21,638,
Virgin Islands,,3/11/21,535,
Virgin Islands,,3/12/21,548,
Virgin Islands,,3/13/21,596,
Virgin Islands,,3/14/21,597,
Virgin Islands,,3/15/21,601,
Virgin Islands,,3/16/21,623,
Virgin Islands,,3/17/21,660,
Virgin Islands,,3/18/21,681,
Virgin Islands,,3/19/21,706,
Virgin Islands,,3/20/21,698,
Virgin Islands,,3/21/21,709,
Virgin Islands,,3/22/21,704,
Virgin Islands,,3/23/21,732,
Virgin Islands,,3/24/21,748,
Virgin Islands,,3/25/21,800,
Virgin Islands,,3/26/21,789,
Virgin Islands,,3/27/21,814,
Virgin Islands,,3/28/21,864,
Virgin Islands,,3/29/21,867,
Virgin Islands,,3/30/21,897,
Virgin Islands,,3/31/21,930,
Virgin Islands,,4/1/21,939,
Virgin Islands,,4/2/21,951,
Virgin Islands,,4/3/21,865,
Virgin Islands,,4/4/21,801,
Virgin Islands,,4/5/21,795,
Virgin Islands,,4/6/21,780,
Virgin Islands,,4/7/21,774,
Virgin Islands,,4/8/21,840,
Virgin Islands,,4/9/21,858,
Virgin Islands,,4/10/21,916,
Virgin Islands,,4/11/21,944,
Virgin Islands,,4/12/21,961,
Virgin Islands,,4/13/21,965,
Virgin Islands,,4/14/21,939,
Virgin Islands,,4/15/21,850,
Virgin Islands,,4/16/21,817,
Virgin Islands,,4/17/21,841,
Virgin Islands,,4/18/21,837,
Virgin Islands,,4/19/21,825,
Virgin Islands,,4/20/21,782,
Virgin Islands,,4/21/21,724,
Virgin Islands,,4/22/21,632,
Virgin Islands,,4/23/21,573,
Virgin Islands,,4/24/21,474,
Virgin Islands,,4/25/21,470,
Virgin Islands,,4/26/21,468,
Virgin Islands,,4/27/21,428,
Virgin Islands,,4/28/21,414,
Virgin Islands,,4/29/21,436,
Virgin Islands,,4/30/21,463,
Virgin Islands,,5/1/21,488,
Virgin Islands,,5/2/21,486,
Virgin Islands,,5/3/21,487,
Virgin Islands,,5/4/21,494,
Virgin Islands,,5/5/21,389,
Virgin Islands,,5/6/21,440,
Virgin Islands,,5/7/21,395,
Virgin Islands,,5/8/21,377,
Virgin Islands,,5/9/21,368,
Virgin Islands,,5/10/21,367,
Virgin Islands,,5/11/21,325,
Virgin Islands,,5/12/21,386,
Virgin Islands,,5/13/21,289,
Virgin Islands,,5/14/21,282,
Virgin Islands,,5/15/21,289,
Virginia,,1/13/21,27229,8603980
Virginia,,1/14/21,13614,8603980
Virginia,,1/15/21,17876,8603980
Virginia,,1/16/21,18573,8603980
Virginia,,1/17/21,18991,8603980
Virginia,,1/18/21,19270,8603980
Virginia,,1/19/21,19470,8603980
Virginia,,1/20/21,17933,8603980
Virginia,,1/21/21,20608,8603980
Virginia,,1/22/21,22459,8603980
